Ntime;time;Close Price;Open Price;High Price;Low Price;Volume;MACD;CCI;ATR;BOLL;EMA20;MA10;MTM6;MA5;MTM12;ROC;SMI;WVAD;US Dollar Index;Federal Fund Rate
20111227;734864;1265.43;1265.02;1269.37;1262.3;213059;7.18151396677308;127.052808015368;7.06999999999994;1226.59038461538;1237.72097875582;1234.809;60.0800000000002;1253.956;31.0800000000002;0.815812745480765;0.031372734959658;18058346.8850038;79.8;0.07
20111228;734865;1249.64;1265.38;1265.85;1248.64;234998;7.21431256683286;78.2701689151617;17.2099999999998;1227.89769230769;1238.85612363621;1237.2;8.34000000000015;1255.624;-5.54999999999995;1.06512895581778;0.0302647162382768;16705546.120171;80.5;0.07
20111229;734866;1263.02;1249.75;1263.54;1249.75;227813;8.22514551483619;85.640861287183;13.8999999999999;1230.59153846154;1241.15744519467;1242.32;19.3;1259.484;26.55;3.04226868886296;0.0374261690234517;27216202.2445509;80.36;0.07
20111230;734867;1257.6;1262.82;1264.12;1257.46;227185;8.49101012635038;82.5548834412244;6.65999999999985;1233.26692307692;1242.72340279518;1246.505;3.59999999999991;1260.204;31.8699999999999;3.77778878051196;0.0301685750636131;24556186.322018;80.22;0.04
20120103;734871;1277.06;1258.86;1284.62;1258.86;394371;10.154909635356;113.031255524366;27.02;1237.70038461538;1245.99355490992;1252.245;23.0599999999999;1262.55;65.24;5.38363783400175;0.0561524125726278;22762060.7995685;79.65;0.07
20120104;734872;1277.3;1277.03;1278.73;1268.1;359258;11.3619544400146;100.158659363224;10.6300000000001;1242.26307692308;1248.97512110898;1259.44;11.97;1264.924;61.55;5.06271848653094;0.0281844515775464;21482614.4772831;80.08;0.07
20120105;734873;1281.06;1277.3;1283.05;1265.26;431595;12.4781068716986;96.9721082606845;17.79;1245.66730769231;1252.0308238605;1263.416;15.73;1271.208;61.3999999999999;5.03418985618942;0.0291477370302717;11167777.8945816;80.91;0.07
20120106;734874;1277.81;1280.93;1281.84;1273.34;365683;12.9511253652206;94.5018799226158;8.5;1248.845;1254.48598349284;1266.825;12.3799999999999;1274.166;72.46;6.01153192018916;0.0186334431566508;10280844.72068;81.27;0.07
20120109;734877;1280.7;1277.83;1281.99;1274.55;337160;13.4046740383194;93.7750880525631;7.44000000000006;1250.14269230769;1256.98255649352;1269.495;31.0599999999999;1278.786;39.4000000000001;3.17409167807944;0.01200124931678;13223480.0656065;80.98;0.08
20120110;734878;1292.08;1280.77;1296.46;1280.77;422196;14.5150648900255;133.794317785808;15.76;1251.96961538462;1260.3251701608;1272.17;29.0599999999999;1281.79;48.3599999999999;3.88833499501495;0.0206256578540027;14053601.6705451;80.87;0.08
20120111;734879;1292.48;1292.02;1293.8;1285.41;396812;15.2515242195391;123.003082686231;8.38999999999987;1253.82346153846;1263.38753490739;1274.875;34.8800000000001;1284.826;38.48;3.06858054226475;0.0331455805892547;13779393.7431977;81.29;0.08
20120112;734880;1295.5;1292.48;1296.82;1285.77;401989;15.8956274068266;122.145488029465;11.05;1255.30115384615;1266.44586491621;1279.461;18.2;1287.714;30.1700000000001;2.3843582306592;0.0250714010034736;14440246.7265974;80.84;0.08
20120113;734881;1289.09;1294.82;1294.82;1277.58;369237;15.7077808737122;81.7934408383554;17.9200000000001;1256.47884615385;1268.60244920991;1282.068;8.02999999999997;1289.97;23.6599999999999;1.87777101625663;0.0244280849281276;18673118.0875369;81.45;0.09
20120117;734885;1293.67;1290.22;1303;1290.22;401049;15.7469577395202;117.540012827972;13.9100000000001;1257.735;1270.98983499944;1285.675;12.97;1292.564;44.03;3.52341474344611;0.0128394412794609;15113080.3293515;81.12;0.09
20120118;734886;1308.04;1293.65;1308.11;1290.99;409616;16.744524141626;131.441650993786;17.1199999999999;1260.56923076923;1274.51842214235;1288.773;15.96;1295.756;45.02;3.56447245490966;0.0235008103727715;24943197.071599;80.48;0.09
20120119;734887;1314.5;1308.07;1315.49;1308.07;446589;17.8506001074738;158.625619829338;7.45000000000005;1262.85038461538;1278.32619146213;1292.493;22.02;1300.16;56.9000000000001;4.52449109414759;0.0254393305439331;33392149.8757196;80.05;0.1
20120120;734888;1315.38;1314.49;1315.38;1309.17;391262;18.5839576293495;142.635873323192;6.21000000000004;1265.88538461538;1281.85512560859;1295.925;19.8800000000001;1304.136;38.3200000000002;2.98128865575825;0.0285620885219482;40628316.6412372;80.14;0.09
20120123;734891;1316;1315.29;1322.28;1309.89;377091;18.9962011849004;137.022964636437;12.3899999999999;1269.35730769231;1285.10701840777;1299.744;20.5;1309.518;38.7;3.02982854458624;0.0268237082066869;39207712.6368204;79.8;0.09
20120124;734892;1314.65;1315.96;1315.96;1306.06;369356;18.995010794692;96.7289608030088;9.94000000000006;1273.31230769231;1287.92063570227;1303.139;19.1500000000001;1313.714;33.5900000000001;2.92413685117045;0.0171680675464954;35263882.7982748;79.79;0.09
20120125;734893;1326.05;1314.4;1328.3;1307.65;441091;19.6870125027087;117.347893861775;20.6499999999999;1277.55461538462;1291.55200373063;1306.536;30.55;1317.316;48.24;3.81664448445941;0.0253157874891595;42907715.9134082;79.48;0.08
20120126;734894;1318.43;1326.28;1333.47;1313.6;452207;19.3969624163663;105.022896308603;19.8700000000001;1281.35346153846;1294.11181289914;1309.131;22.9300000000001;1318.102;37.73;3.22007359273468;0.0173918979392156;33017501.950439;79.4;0.08
20120127;734895;1316.33;1318.25;1320.06;1311.72;400738;18.7811458254557;66.2438203029561;8.33999999999992;1285.62192307692;1296.22783071827;1311.214;20.8299999999999;1318.292;24.25;3.05566429186565;0.0206938989463129;30324391.2535728;78.83;0.09
20120130;734898;1313.01;1316.16;1316.16;1300.49;365901;17.8197949827145;25.0688104816104;15.8399999999999;1288.38;1297.82613255462;1313.606;23.9200000000001;1317.694;20.53;2.49402838274554;0.0147295146266974;23664039.4231283;79.08;0.09
20120131;734899;1312.41;1313.53;1321.41;1306.69;423555;16.8156620434415;40.8151000742563;14.72;1291.02192307692;1299.21507231133;1315.48;23.3200000000002;1317.246;16.9100000000001;2.70775780436842;0.00332975213538461;19555012.9125185;79.28;0.11
20120201;734900;1324.09;1312.45;1330.52;1312.45;450436;16.7690546175902;96.2868876091914;18.1099999999999;1293.71769230769;1301.58411304358;1317.085;30.4199999999998;1316.854;35;3.38799094245334;0.0072427100876828;23695117.6470848;78.91;0.11
20120202;734901;1325.54;1324.24;1329.19;1321.57;412092;16.6571080062527;116.948238463005;7.62000000000012;1296.03346153846;1303.86562608705;1318.189;17.5;1318.276;31.8699999999999;2.58962293356449;0.00766480076044469;28245147.4264033;78.99;0.11
20120203;734902;1344.9;1326.21;1345.34;1326.21;460855;17.923963418951;211.739353963619;19.8;1299.09;1307.77366169781;1321.141;30.4000000000001;1323.99;36.8600000000001;4.05576875464224;0.0214885865120084;31136192.1353114;78.94;0.11
20120206;734905;1344.33;1344.32;1344.36;1337.52;337970;18.6667821791114;189.355631602103;7.38000000000011;1302.73192307692;1311.25521772659;1323.974;28.9499999999998;1330.254;29.8299999999999;3.76920108066383;0.0220779124173379;34461792.6123907;79.03;0.11
20120207;734906;1347.05;1344.33;1349.24;1335.92;374246;19.2530158837485;164.53390919057;13.3199999999999;1305.96384615385;1314.66424460977;1327.214;34.04;1337.182;31.6699999999998;4.49619499026445;0.0155896217660814;30871726.7776029;78.52;0.11
20120208;734907;1349.96;1347.04;1351;1341.95;409673;19.7250449585069;143.168907588744;9.04999999999996;1309.51615384615;1318.02574512312;1329.605;37.55;1342.356;33.96;4.72193562900962;0.0233562475925212;32651339.5103268;78.61;0.11
20120209;734908;1351.95;1349.97;1354.32;1344.63;420989;20.0288279092895;124.071099513372;9.68999999999983;1312.39653846154;1321.25662653997;1332.957;27.8600000000001;1347.638;37.3;4.50501287036106;0.0263471282221977;32497057.7825033;78.59;0.11
20120210;734909;1342.64;1351.21;1351.21;1337.35;387758;19.2959076808793;74.1860856324808;14.6000000000001;1314.90961538462;1323.29313829807;1335.588;17.1000000000001;1347.186;16.5900000000001;2.64517904651235;0.0220684621343027;31164486.4747905;79.02;0.12
20120213;734912;1351.77;1343.06;1353.35;1343.06;361804;19.2301051351915;87.9458002337844;10.7099999999998;1317.62923076923;1326.00522036492;1339.464;6.86999999999989;1348.674;33.3399999999999;2.83529859262077;0.0291173794358507;33230907.0936938;79.01;0.12
20120214;734913;1350.5;1351.3;1351.3;1340.83;388952;18.8580933955764;68.8041653297751;10.9400000000001;1320.425;1328.33805652064;1343.273;6.17000000000007;1349.364;34.1700000000001;2.66995088871656;0.0195557201036654;28073557.214557;79.38;0.12
20120215;734914;1343.23;1350.52;1355.87;1340.8;408034;17.7717811392331;57.3008020486933;15.0699999999999;1322.83;1329.75633685201;1345.187;-3.81999999999994;1348.018;30.22;2.30158186152429;0.0131697475488189;24757811.7613873;79.64;0.12
20120216;734915;1358.04;1342.61;1359.02;1341.22;410888;17.8995788741297;83.7117734544192;17.8;1325.36692307692;1332.45001905658;1348.437;8.07999999999993;1349.236;45.6299999999999;3.47680983838891;0.00967570911018812;28495990.8906762;79.37;0.11
20120217;734916;1361.23;1358.06;1363.4;1357.24;371764;18.0501944342441;131.273839476515;6.16000000000008;1328.01115384615;1335.19096962262;1350.07;9.27999999999997;1352.954;37.1400000000001;2.80494528317562;0.012415242097221;35043388.0164159;79.42;0.09
20120221;734920;1362.21;1361.22;1367.76;1358.11;379520;18.0406744949119;146.961014938579;9.65000000000009;1330.57692307692;1337.76421061094;1351.858;10.4400000000001;1355.042;36.6700000000001;1.2870845416016;0.0111289742403888;33944497.1345617;79.1;0.1
20120222;734921;1357.66;1362.11;1362.7;1355.53;363371;17.4646611578864;106.470110609111;7.17000000000007;1333.21423076923;1339.65904769561;1352.919;7.16000000000008;1356.474;12.76;0.991572009848784;0.00567152306173861;24751179.487349;79.2;0.08
20120223;734922;1363.46;1357.53;1364.24;1352.28;378645;17.2770192424632;104.777848609996;11.96;1335.89846153846;1341.92580505794;1354.269;20.23;1360.52;19.1300000000001;1.21821758657808;0.00844175846742845;21805387.3419227;78.65;0.08
20120224;734923;1365.74;1363.46;1368.92;1363.46;350536;17.1149975794679;136.556981529914;5.46000000000004;1338.11769230769;1344.19382362385;1355.648;7.70000000000005;1362.06;18.6900000000001;1.16892352365996;0.0169139074787294;22517883.4488553;78.39;0.09
20120227;734926;1367.59;1365.2;1371.94;1354.92;364889;16.9405931702324;103.192164365385;17.02;1340.15961538462;1346.42203089777;1358.143;6.3599999999999;1363.332;17.6299999999999;1.15684751655016;0.0115677944413164;22987213.0742704;78.58;0.1
20120228;734927;1372.18;1367.56;1373.09;1365.97;357912;16.9770501923961;129.630685718508;7.11999999999989;1342.34423076923;1348.87517081226;1360.184;10.95;1365.326;20.23;2.2001430018471;0.0157996764272909;27579132.0705688;78.23;0.1
20120229;734928;1365.68;1372.2;1378.04;1363.81;448237;16.2936242104172;102.922788463817;14.23;1344.255;1350.47563073491;1361.702;3.47000000000003;1366.93;23.04;1.02902120922939;0.0164386972057876;19793097.525121;78.8;0.1
20120301;734929;1374.09;1365.9;1376.17;1365.9;391924;16.2433773674375;112.346431817326;10.49;1346.54115384615;1352.72461828396;1364.788;16.4299999999998;1369.056;22.3199999999999;1.74676045908922;0.0116804576119468;27489185.4177068;78.8;0.11
20120302;734930;1369.63;1374.09;1374.53;1366.42;328349;15.6631169933942;87.9960814436316;8.1099999999999;1348.21730769231;1354.33465463787;1365.947;6.17000000000007;1369.834;19.1300000000001;1.96541173142352;0.0061330432306536;26454512.3466214;79.43;0.11
20120305;734933;1364.33;1369.59;1369.59;1359.13;342948;14.6072079596752;25.9542308385388;10.5;1349.98269230769;1355.28659229141;1366.257;-1.41000000000008;1369.182;21.0999999999999;0.463167506111747;0.00155387626160818;24950889.4263848;79.35;0.11
20120306;734934;1343.36;1363.63;1363.63;1340.03;419106;11.9406443810099;-137.063518636526;24.3;1351.02230769231;1354.15072635889;1364.372;-24.23;1363.418;-14.6800000000001;-1.31278329158189;-0.0105328285432289;19902410.353972;79.83;0.11
20120307;734935;1352.63;1343.39;1354.85;1343.39;358038;10.4548678520723;-132.52531207837;11.49;1352.54615384615;1354.00589527709;1363.869;-19.55;1360.808;-8.59999999999991;-0.631781550509459;-0.00794302729819718;20545226.7203853;79.68;0.11
20120308;734936;1365.91;1352.65;1368.72;1352.65;354306;10.2310273481803;-6.11731928166694;16.0899999999999;1354.60384615385;1355.13961953642;1364.114;0.230000000000018;1359.172;3.70000000000005;0.271617445180996;0.000124459151774328;23936183.0757919;79.13;0.11
20120309;734937;1370.87;1365.97;1374.76;1365.97;363947;10.3347303454368;83.5212083133164;8.84999999999991;1356.40307692308;1356.63775100914;1364.627;-3.22000000000003;1359.42;13.2099999999998;0.972997657734618;0.0023926411694763;20317579.5170429;79.97;0.12
20120312;734940;1371.09;1370.78;1373.04;1366.69;308187;10.3157542852198;70.5856723131896;6.34999999999991;1358.155;1358.01415567494;1364.977;1.45999999999981;1360.772;7.62999999999988;0.559605709005023;-0.000794356425541945;20541344.5484583;79.9;0.12
20120313;734941;1395.95;1371.92;1396.13;1371.92;438647;12.1664624513151;216.555223597476;25.0400000000002;1360.11846153846;1361.6270932297;1367.354;31.6200000000001;1371.29;30.21;2.21198764040008;0.0216841577420395;26125483.3681499;80.13;0.12
20120314;734942;1394.28;1395.95;1399.42;1389.97;450228;13.3445789637676;217.562419075773;9.45000000000005;1362.03961538462;1364.73689387449;1370.214;50.9200000000001;1379.62;26.6900000000001;1.95160830365826;0.0144805921335744;22990572.4216644;80.54;0.13
20120315;734943;1402.6;1394.17;1402.63;1392.78;427165;14.7792334511453;189.479474818306;9.85000000000014;1364.17615384615;1368.34290398168;1373.065;49.9699999999998;1386.958;30.4199999999998;2.21691031788831;0.0235063453586196;27419538.4837841;80.25;0.14
20120316;734944;1404.17;1402.55;1405.88;1401.47;516395;15.8600683520688;154.996567566143;4.41000000000008;1366.26115384615;1371.75500836438;1376.519;38.26;1393.618;38.49;2.81837619354461;0.0283726329433047;35838335.8131597;79.78;0.15
20120319;734947;1409.75;1404.17;1414;1402.43;393257;16.9712630083243;134.557633124959;11.5699999999999;1368.48423076923;1375.37357899634;1381.061;38.8800000000001;1401.35;35.6600000000001;2.5951720775204;0.0470934562865757;34157743.6348261;79.47;0.15
20120320;734948;1405.52;1409.59;1409.59;1397.68;369528;17.3110165081446;94.6328074368377;12.0699999999999;1370.90269230769;1378.24466671098;1387.277;34.4300000000001;1403.264;35.8899999999999;2.62041573271613;0.0376302009220786;32735030.9742038;79.62;0.15
20120321;734949;1402.89;1405.52;1407.75;1400.64;357359;17.1701280364011;78.6414310772864;7.1099999999999;1372.86884615385;1380.59184130993;1392.303;6.94000000000006;1404.986;38.5600000000002;2.82629569092523;0.0263598714083072;33632108.9592062;79.61;0.15
20120322;734950;1392.78;1402.89;1402.89;1388.73;374059;16.0575786293498;41.1561767863085;14.1600000000001;1374.495;1381.75261832803;1394.99;-1.5;1403.022;49.4200000000001;3.67883515959982;0.0157311276727122;24245574.214781;79.68;0.14
20120323;734951;1397.11;1392.78;1399.18;1386.87;347295;15.3483438673652;34.2054081184512;12.3100000000002;1376.56730769231;1383.21522610632;1397.614;-5.49000000000001;1401.61;44.4799999999998;3.28840850786984;0.0186241598728804;21887311.5676576;79.32;0.14
20120326;734954;1416.51;1397.11;1416.58;1397.11;357695;16.1653440525072;89.1749834259403;19.47;1378.81615384615;1386.38615695333;1402.156;12.3399999999999;1402.962;50.5999999999999;3.70449004692841;0.0145145463145336;26801060.4825189;78.92;0.14
20120327;734955;1412.52;1416.55;1419.15;1411.95;351364;16.3029328693276;110.392746896444;7.20000000000005;1380.78884615385;1388.87509438635;1403.813;2.76999999999998;1404.362;41.6500000000001;3.03821660697222;0.0129130914960496;27200154.8565104;79.15;0.14
20120328;734956;1405.54;1412.52;1413.65;1397.2;389280;15.6681328498071;53.1943416234813;16.45;1382.45538461538;1390.46222825432;1404.939;0.0199999999999818;1404.892;34.45;2.51259946465951;0.00209172275424396;21695399.6999485;79.17;0.13
20120329;734957;1403.28;1405.39;1405.39;1391.56;383200;14.8119432863675;5.4191550541914;13.98;1384.21;1391.68296842057;1405.007;0.389999999999873;1406.992;7.32999999999993;0.525090440202008;-0.000633826388542769;18776808.9179282;79.11;0.13
20120330;734958;1408.47;1403.31;1410.89;1401.42;367689;14.3863595168764;55.2533549282745;9.47000000000003;1385.94115384615;1393.2817333329;1405.437;15.6900000000001;1409.264;14.1900000000001;1.01772958085894;-0.000907962404681662;22035652.6654746;78.95;0.09
20120402;734961;1419.04;1408.47;1422.38;1404.46;357201;14.7321687058293;141.405376392176;17.9200000000001;1387.99115384615;1395.73490158691;1406.366;26.26;1409.77;16.4400000000001;1.77582695011045;0.00952756793325064;21637528.5627216;78.88;0.15
20120403;734962;1413.38;1418.98;1419;1404.62;382209;14.3837038971074;90.4173907741059;14.4200000000001;1389.75230769231;1397.41538715006;1407.152;20.6000000000001;1409.942;9.21000000000004;1.36988266345355;0.00742192474776777;22996213.680684;79.36;0.15
20120404;734963;1398.96;1413.09;1413.09;1394.09;393829;12.7964599142388;-45.4723100514253;19.2900000000002;1390.78230769231;1397.56249313577;1406.759;6.18000000000006;1408.626;-10.79;0.33565711334883;0.00441756733573516;13424230.1119529;79.75;0.15
20120405;734964;1398.08;1398.79;1401.6;1392.92;330374;11.3368646579827;-91.305295271296;8.67999999999984;1392.02846153846;1397.61177950379;1407.289;0.970000000000027;1407.586;-7.44000000000006;-0.322258662483957;0.000693808651865435;15537052.8218939;80.06;0.15
20120409;734968;1382.2;1397.45;1397.45;1378.24;346898;8.79733145541218;-178.610524260739;19.8399999999999;1392.34038461538;1396.14399097962;1405.798;-30.3199999999999;1402.332;-20.6900000000001;-1.95424720695158;-0.0242215021425899;13991831.9809337;79.77;0.16
20120410;734969;1358.59;1382.18;1383.01;1357.38;463173;4.82399539692619;-246.668327435161;25.6299999999999;1391.91576923077;1392.56742041013;1400.006;-46.95;1390.242;-34.1900000000001;-3.33897774489158;-0.0381799903718178;12994965.8197702;79.86;0.15
20120411;734970;1368.71;1358.98;1374.71;1358.98;374304;2.46330195626729;-174.163087637843;16.1200000000001;1392.08423076923;1390.29528513298;1395.625;-34.5699999999999;1381.308;-28.3999999999999;-2.43639914747415;-0.0262034520540148;11631535.8145387;79.75;0.16
20120412;734971;1387.57;1368.77;1388.13;1368.77;361828;2.090185420637;-81.0858165216853;19.4200000000001;1393.78461538462;1390.03573416793;1393.828;-20.9000000000001;1379.03;-28.9400000000001;-0.374071999885124;-0.0111951998175703;12490674.5887995;79.34;0.15
20120413;734972;1370.26;1387.61;1387.61;1369.85;363116;0.393183172828003;-91.1540599757988;17.76;1394.46269230769;1388.15233091384;1390.526;-27.8199999999999;1373.466;-42.26;-1.92182433738216;-0.0271287283364218;3549252.72038652;79.88;0.15
20120416;734975;1369.57;1370.27;1379.66;1365.38;357478;-0.995900447795293;-91.5824521192532;14.28;1394.60346153846;1386.38258511252;1386.636;-28.51;1370.94;-35.97;-3.31377822959245;-0.0348615965723306;3029622.90325392;79.54;0.15
20120417;734976;1390.78;1369.57;1392.76;1369.57;345620;-0.380898720958157;-29.5409568060566;23.1900000000001;1395.36923076923;1386.80138653038;1383.81;8.57999999999993;1377.378;-12.5;-1.53909325177697;-0.015990038064781;1400957.62096555;79.55;0.16
20120418;734977;1385.14;1390.78;1390.78;1383.29;346314;-0.344633564935521;-15.1417037200799;7.49000000000001;1395.90961538462;1386.64315924177;1380.986;26.5500000000002;1380.664;-23.3299999999999;-1.45139946212843;-0.00987876708411959;-1576672.87525109;79.58;0.15
20120419;734978;1376.92;1385.08;1390.46;1370.3;418002;-0.968019741100989;-43.9226133840773;20.1600000000001;1395.17769230769;1385.71714407589;1378.782;8.21000000000004;1378.534;-42.1199999999999;-1.8784561883587;-0.0151350423437857;-9930898.88097093;79.57;0.13
20120420;734979;1378.53;1376.96;1387.4;1376.96;383332;-1.31696310144548;-29.6139978628033;10.48;1394.57192307692;1385.0326541639;1376.827;-9.03999999999996;1380.188;-34.8500000000001;-2.12571087776098;-0.00265518738243385;-13558648.5839347;79.14;0.12
20120423;734982;1366.94;1378.53;1378.53;1358.79;365486;-2.49990205212634;-96.0332808336139;19.74;1393.20038461538;1383.30954424353;1375.301;-3.31999999999994;1379.662;-32.02;-2.2273403524834;0.00610853439068294;-19872303.2523361;79.36;0.13
20120424;734983;1371.97;1366.97;1375.57;1366.82;361710;-2.99696359978702;-66.4758162597078;8.75;1391.96192307692;1382.22958764891;1376.639;2.40000000000009;1375.9;-26.1099999999999;-1.86756122682535;0.00237614525098945;-14528717.3575154;79.2;0.14
20120425;734984;1390.69;1372.11;1391.37;1372.11;399843;-1.85891252060583;55.0491916959184;19.3999999999999;1391.22884615385;1383.03534120615;1378.837;-0.0899999999999182;1377.01;8.49000000000001;0.614238171031689;0.0022434906413364;-6314207.87632766;79.05;0.15
20120426;734985;1399.98;1390.64;1402.09;1387.28;403470;-0.205010250357418;163.969046882662;14.8099999999999;1391.01576923077;1384.64911823414;1380.078;14.8399999999999;1381.622;41.3900000000001;3.04654089902032;0.02122887469821;1467542.51753998;79.14;0.14
20120427;734986;1403.36;1400.19;1406.64;1397.31;364583;1.36274805539688;181.040418449834;9.33000000000016;1391.03384615385;1386.43110697374;1383.388;26.4399999999998;1386.588;34.6499999999999;2.53158083158594;0.0240779272602896;1413488.53782454;78.71;0.13
20120430;734989;1397.91;1403.26;1403.26;1394;357401;2.14076099517138;126.163871167857;9.3599999999999;1391.23115384615;1387.52433488101;1386.222;20.99;1392.782;10.3400000000001;2.13339567914314;0.00510047141804559;-7649509.06737853;78.76;0.16
20120501;734990;1405.82;1397.86;1415.32;1395.73;380795;3.35691630701558;148.763983814476;19.5899999999999;1391.56615384615;1389.26677917805;1387.726;28.8999999999999;1399.552;35.5599999999999;2.71131211140416;0.0147102758532386;-2248150.0359666;78.82;0.16
20120502;734991;1402.31;1405.5;1405.5;1393.92;380386;3.99148908630059;92.2545077972701;11.8999999999999;1391.02;1390.50899068491;1389.443;23.78;1401.876;32.74;1.06228874939643;0.0181058396502912;-1068581.98593307;79.16;0.15
20120503;734992;1391.57;1402.32;1403.07;1388.71;400491;3.58642229985662;44.5344630927152;14.3599999999999;1390.21423076923;1390.61003919111;1390.908;24.6299999999999;1400.194;0.789999999999964;1.55517930903624;0.00937071077991044;-4477138.24177251;79.21;0.15
20120504;734993;1369.1;1391.51;1391.51;1367.96;397514;1.43571274010901;-76.3070373522212;23.6099999999999;1388.81269230769;1388.56146403005;1389.965;-2.87000000000012;1393.342;-16.0400000000002;-0.0343173404791305;0.00157767876707315;-14111276.2365633;79.51;0.16
20120507;734996;1369.58;1368.79;1373.91;1363.94;355939;-0.227386917700642;-105.729681295683;9.97000000000003;1387.51653846154;1386.753705551;1390.229;-21.1100000000001;1387.676;-7.34000000000015;-1.52432447978832;-0.00174202059811811;-17067395.6283336;79.56;0.16
20120508;734997;1363.72;1369.16;1369.16;1347.75;426167;-1.99525830866014;-129.473947582409;21.8299999999999;1385.79538461538;1384.56001930804;1389.404;-36.26;1379.256;-14.8099999999999;-1.54641408088714;-0.0193932508323207;-16295625.7612437;79.87;0.16
20120509;734998;1354.58;1363.2;1363.73;1343.13;428854;-4.08672155447016;-134.498194629363;20.5999999999999;1383.31615384615;1381.70477937394;1385.793;-48.78;1369.71;-12.3600000000001;-1.62246172617147;-0.0324290347004958;-14637572.6159709;80.13;0.15
20120510;734999;1357.99;1354.58;1365.88;1354.58;372799;-5.40673724216185;-91.6345872782312;11.3000000000002;1381.18576923077;1379.44622895738;1381.594;-44.3199999999999;1362.994;-13.98;-1.48999296351911;-0.0323295519325048;-12201212.3225068;80.22;0.15
20120511;735000;1353.39;1358.11;1365.66;1348.89;386907;-6.7462738950012;-97.3596754708812;16.77;1379.43307692308;1376.96468334239;1376.597;-38.1799999999998;1359.852;-37.3;-0.991265161601823;-0.031847543833294;-9712332.94249952;80.26;0.15
20120514;735003;1338.35;1351.93;1351.93;1336.61;368812;-8.91865988916288;-127.444974474851;16.7800000000002;1377.13576923077;1373.28709445264;1370.641;-30.75;1353.606;-61.6300000000001;-2.4504908999468;-0.0479933419641206;-8546681.96042065;80.68;0.16
20120515;735004;1330.66;1338.36;1344.94;1328.41;411404;-11.1324818516637;-126.029151220093;16.53;1375.15346153846;1369.22737117143;1363.125;-38.9199999999998;1346.994;-72.6999999999998;-4.31656228203266;-0.0510942658898531;-15220916.885025;81.23;0.16
20120516;735005;1324.8;1330.78;1341.78;1324.79;428042;-13.2075562456268;-119.031666219174;16.99;1373.85384615385;1364.99619296463;1355.374;-38.9200000000001;1341.038;-73.1100000000001;-5.37007671538165;-0.0479817759796489;-22810986.2220603;81.42;0.16
20120517;735006;1304.86;1324.82;1326.36;1304.86;466428;-16.2734685913745;-149.601470104116;21.5;1371.39807692308;1359.26893649181;1346.703;-49.72;1330.412;-100.96;-7.01886900011401;-0.0469213351836973;-23074681.0115539;81.55;0.16
20120518;735007;1295.22;1305.05;1312.24;1291.98;451247;-19.2590868840105;-157.912317879045;20.26;1367.84615384615;1353.1690377783;1339.315;-62.77;1318.778;-107.09;-7.63668518373255;-0.0542940171439419;-27519460.1241009;81.09;0.16
20120521;735010;1315.99;1295.73;1316.39;1295.73;378675;-19.7219036445199;-110.769256517397;21.1700000000001;1365.75884615385;1349.62817703751;1333.956;-37.4000000000001;1314.306;-75.5799999999999;-5.43127546584074;-0.0349998533423284;-26457441.4497342;80.97;0.16
20120522;735011;1316.63;1316.09;1328.49;1310.04;412368;-19.8087041988274;-74.243944487544;18.45;1363.72269230769;1346.48549351013;1329.247;-21.7199999999998;1311.5;-52.4699999999998;-3.83244467168211;-0.0280160640198437;-22097984.6685795;81.65;0.16
20120523;735012;1318.86;1316.02;1320.71;1296.53;410833;-19.4730783744378;-81.1041564936899;24.1800000000001;1360.95653846154;1343.85449412821;1325.675;-11.8000000000002;1310.312;-50.72;-3.7033251069671;-0.0288146451741177;-18597933.2219342;82.02;0.15
20120524;735013;1320.68;1318.72;1324.14;1310.5;393767;-18.8430230604638;-52.8261493034102;13.6400000000001;1358.47730769231;1341.64739944934;1321.944;-4.11999999999989;1313.476;-43.04;-3.15607309418355;-0.0241689387390183;-19021606.2538704;82.28;0.15
20120525;735014;1317.82;1320.81;1324.2;1314.23;287266;-18.3628028223307;-43.8631141924301;9.97000000000003;1356.20423076923;1339.3781233113;1318.387;12.96;1317.996;-36.76;-2.71375629346366;-0.015339784062465;-16689990.2033011;82.4;0.15
20120529;735018;1332.42;1318.9;1334.93;1318.9;344164;-16.6126268201199;2.53273630922212;17.1100000000001;1354.43076923077;1338.7154449007;1317.794;16.4300000000001;1321.282;-25.5699999999999;-1.54944251102787;0.00132090481980156;-15523525.4175743;82.48;0.16
20120530;735019;1313.32;1331.25;1331.25;1310.76;353429;-16.5757353446543;-34.3116208353008;21.6600000000001;1352.36846153846;1336.29683110064;1316.06;-3.31000000000017;1320.62;-40.0700000000002;-1.87021332237456;-0.00866545893719808;-26704391.1937457;83.07;0.16
20120531;735020;1310.33;1313.09;1319.74;1298.9;455762;-16.5964530166441;-70.881741469977;20.8399999999999;1349.99769230769;1333.82379956724;1314.613;-8.52999999999997;1318.914;-28.02;-1.52781326559753;0.00417452092221046;-31670225.4321365;83.08;0.16
20120601;735021;1278.04;1309.87;1309.87;1277.25;466935;-18.9993918990674;-186.537404647278;33.0799999999999;1345.665;1328.51105675131;1311.931;-42.6400000000001;1310.386;-52.6200000000001;-3.52958937198068;-0.0132641558962957;-41256047.7468283;82.89;0.16
